# Created by Octave 3.6.2, Fri Mar 28 10:41:17 2014 CET <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 10
# columns: 1
 (802.787024595889,1.28598505181837)
 (634.9633917303588,1.248933216163947)
 (486.9023091503827,1.233109265623183)
 (358.5878544011395,1.223507067736175)
 (250.0163816589255,1.216454860723101)
 (161.1867241996214,1.210041362201924)
 (2.070693102877759,0.4139484299764808)
 (13.14401905503989,1.09487740149753)
 (92.09887045370229,1.201790164627059)
 (42.75419410732545,1.183570374202372)


