# Created by Octave 3.6.2, Fri Mar 28 10:41:09 2014 CET <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 10
# columns: 1
 (803.4367452643007,1.994337125705106)
 (635.6030391705125,1.925367867113703)
 (487.5377502994259,1.89581193337293)
 (359.221159110546,1.877538438284142)
 (250.6488113305329,1.863547591706702)
 (161.81949779946,1.849854155853748)
 (2.331965593944199,0.516120522265897)
 (13.78077600226963,1.58415199061208)
 (92.73383015017784,1.830595303775906)
 (43.39491246601039,1.785962742542579)


