# Created by Octave 3.6.2, Fri Mar 28 10:40:55 2014 CET <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 10
# columns: 1
 (804.4529841093096,4.983454163938107)
 (636.6755190973805,4.767291686969749)
 (488.6354530785603,4.674104294161507)
 (360.3394318099247,4.61611657916433)
 (251.7909883192033,4.570973440816166)
 (162.9978565740842,4.524857211980909)
 (2.928353364887196,0.765590376692427)
 (15.41921319461311,3.364372850184368)
 (93.98050261845505,4.453826224218223)
 (44.79728001290204,4.263019729251202)


