# Created by Octave 3.6.2, Fri Mar 28 10:40:58 2014 CET <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 10
# columns: 1
 (804.3635365514374,4.083519654389031)
 (636.5522840816008,3.90903273169815)
 (488.4972286390243,3.833892196348598)
 (360.1898477145226,3.786796323374376)
 (251.6292634790645,3.749629870798314)
 (162.8187882171292,3.711163465310725)
 (2.788376660768351,0.7064242597352688)
 (15.01342449872477,2.84618111282689)
 (93.76938464211133,3.652572985538129)
 (44.51241712338369,3.504571183764243)


