# Created by Octave 3.6.2, Fri Mar 28 10:41:11 2014 CET <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 10
# columns: 1
 (803.2036287161466,1.707951604991524)
 (635.3729281120408,1.652427049912117)
 (487.308879772796,1.628660539630285)
 (358.9928471772849,1.614057573636106)
 (250.4205860499873,1.603027851719124)
 (161.5908223325783,1.592479816780184)
 (2.23847369626933,0.4787571408312115)
 (13.54677994890939,1.392449449445409)
 (92.5037778939125,1.57803805538367)
 (43.1614891904253,1.54505032595435)


