# Created by Octave 3.6.2, Fri Mar 28 10:43:50 2014 CET <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 10
# columns: 1
 (801.1680734655802,4.312643052071437)
 (633.4527768106176,4.251983815541674)
 (485.4382373183445,4.227068063094682)
 (357.1522581303337,4.215267560363866)
 (248.6021217184011,4.212203462402227)
 (159.7928489924337,4.218995252077246)
 (2.565214248033742,1.524174568940592)
 (12.46166242967036,4.471190681355548)
 (41.46984323190338,4.322296423115747)
 (90.73421796514826,4.244177121036959)


