# Created by Octave 3.6.2, Fri Mar 28 10:43:29 2014 CET <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 10
# columns: 1
 (809.4193111234557,4.916678679861076)
 (641.3110178068941,4.471988512860827)
 (493.1258008565672,4.279586380553448)
 (364.7335221484286,4.144209256338428)
 (256.1001468678303,4.014270633234076)
 (167.2036345060888,3.84902697814873)
 (3.216719051498044,0.3358249284418072)
 (17.57598593051606,1.863672463886112)
 (98.00373677095924,3.577684135055095)
 (48.35427579995336,3.029816652310047)


