# Created by Octave 3.6.2, Fri Mar 28 10:43:58 2014 CET <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 10
# columns: 1
 (800.5216616191262,3.515327073762827)
 (632.7861755368924,3.484767043803684)
 (484.762540892329,3.472418487231067)
 (356.4698531988825,3.467056049454503)
 (247.9127626235175,3.466716944093734)
 (159.0935442034676,3.472621648926538)
 (2.129816923824746,1.75711568204337)
 (11.34233120007735,3.826963917090665)
 (40.69006676906312,3.55094740675861)
 (90.01509928143234,3.491220386010126)


