# Created by Octave 3.6.2, Fri Mar 28 10:44:04 2014 CET <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 10
# columns: 1
 (800.2694581594785,3.113436909496004)
 (632.5243718576202,3.092782358020798)
 (484.496523511463,3.084495533940123)
 (356.2010408829802,3.081035660945976)
 (247.6414923501842,3.08114314332747)
 (158.8193011716871,3.085821740287327)
 (1.841599603811968,1.819976043754925)
 (10.91356328505898,3.395547002867976)
 (40.39437467336958,3.145756164303361)
 (89.73552881481172,3.100005443055953)


