# Created by Octave 3.6.2, Fri Mar 28 10:43:42 2014 CET <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 10
# columns: 1
 (802.5300453105975,5.383961143609828)
 (634.8353709691029,5.245128074059511)
 (486.830900047448,5.186559257560354)
 (358.5550290911624,5.154812320293257)
 (250.0191108660783,5.137821061857924)
 (161.2345640025667,5.132593203791999)
 (2.918744406155626,1.138161542441517)
 (14.35781468100488,4.627435215829462)
 (92.2286744590199,5.140382716160683)
 (43.11078426111617,5.150442761692836)


