# Created by Octave 3.6.2, Fri Mar 28 10:43:48 2014 CET <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 10
# columns: 1
 (801.5079039902661,4.641293968635557)
 (633.8005951335575,4.56266535522184)
 (485.7897774329528,4.530122075839341)
 (357.5069294498662,4.514097179042975)
 (248.9605800406681,4.508603925132635)
 (160.1573781287002,4.514249039085044)
 (2.696171547878861,1.409654041593493)
 (13.00624551647035,4.618678394429513)
 (41.88510413614618,4.614166840205444)
 (91.11147459433931,4.539299369493384)


