# Created by Octave 3.6.2, Fri Mar 28 10:43:53 2014 CET <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 10
# columns: 1
 (800.9022884538689,4.016815114068168)
 (633.1794719642821,3.969253278519132)
 (485.1615018655113,3.94984235658888)
 (356.8728646971599,3.940951660308375)
 (248.3197938728852,3.939300334115843)
 (159.5061049866719,3.946179213441354)
 (2.424659691562798,1.621069012178611)
 (12.00887494066669,4.27437071036286)
 (41.14653453266341,4.043809749232648)
 (90.43844697642689,3.969641447896443)


