# Created by Octave 3.6.2, Fri Apr 04 10:24:33 2014 CEST <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8311.216465697926,0.09463260621196055)
 (7748.464477456971,0.09141267588744389)
 (7205.552180874194,0.08996734893841465)
 (6682.410579534082,0.08906703594414522)
 (6179.023290864265,0.08842523302337515)
 (5695.383958118152,0.08793169070479909)
 (5231.489470887004,0.08753267212399535)
 (4787.338077626169,0.08719792091392256)
 (4362.928690782779,0.08690856665641035)
 (3958.260581869677,0.08665183052506724)
 (3573.333229736769,0.08641838572819277)
 (3208.14623696454,0.08620088799449076)
 (2862.69927905995,0.08599305900775325)
 (2536.992069867279,0.08578902945301771)
 (2231.024334256384,0.08558277739676243)
 (1944.795782190341,0.0853675441516486)
 (1678.306078913527,0.08513511013055011)
 (1431.554804760346,0.08487477278967681)
 (1204.541394406408,0.08457177056368648)
 (997.2650372946414,0.08420469158547958)
 (809.724503545665,0.08374097763897803)
 (641.9178206286388,0.08312870413832836)
 (493.8416329605786,0.08228068827357293)
 (365.4898363523808,0.08104179465320763)
 (3.181496689923582,0.006550646499119955)
 (17.58358361912817,0.03569264169443298)
 (48.66875033794113,0.05848069481940014)
 (98.56529456967193,0.07004782122512193)
 (167.8971146227265,0.07589997031907113)
 (256.8503980601108,0.07911686083766659)


