# Created by Octave 3.6.2, Fri Apr 04 10:24:36 2014 CEST <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8311.216003010239,0.118285733092469)
 (7748.464038446875,0.1142611639119787)
 (7205.551752334075,0.1124546548998231)
 (6682.410157488432,0.1113293560895262)
 (6179.022873448308,0.110527168313323)
 (5695.383544272476,0.1099102913416938)
 (5231.489059943206,0.1094115597057211)
 (4787.337669135833,0.1089931561015342)
 (4362.92828443522,0.1086314944869346)
 (3958.260177448324,0.1083106026929908)
 (3573.332827094933,0.1080188232563026)
 (3208.145836011923,0.1077469766834196)
 (2862.698879756156,0.1074872158457958)
 (2536.991672220371,0.1072322048650491)
 (2231.023938326111,0.1069744171601275)
 (1944.79538809639,0.1067054053588967)
 (1678.305686850216,0.1064148962204495)
 (1431.554415020548,0.1060895132141697)
 (1204.54100741975,0.1057108066684357)
 (997.2646536889374,0.1052520150392671)
 (809.7241242480062,0.1046724454663277)
 (641.9174470372998,0.1039071998088728)
 (493.8412672491282,0.1028473117157824)
 (365.4894820320177,0.1012988820952801)
 (3.181491217628305,0.008188304412305896)
 (17.5835112383725,0.04461557378294902)
 (48.66856786317424,0.07309978922101898)
 (98.56503244660962,0.08755777289702116)
 (167.8968054725101,0.09487230355316476)
 (256.8500610661621,0.09889299209632131)


