# Created by Octave 3.6.2, Fri Apr 04 10:19:22 2014 CEST <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8310.984596667917,1.574508091350302)
 (7748.244304177241,1.52208680579299)
 (7205.337184939815,1.498526415433179)
 (6682.198796082079,1.483845113193416)
 (6178.813797528495,1.473379205071125)
 (5695.176230579928,1.465332765288389)
 (5231.283178109747,1.458830132405154)
 (4787.132997349532,1.453378238624453)
 (4362.72466882332,1.448669650198932)
 (3958.057510549155,1.444496327809748)
 (3573.131035857447,1.44070663357551)
 (3207.944875140272,1.437181410108388)
 (2862.498728452738,1.433819083827516)
 (2536.792333452379,1.430525019037305)
 (2230.825440355845,1.427202454554432)
 (1944.597788479362,1.42374311585739)
 (1678.109079592187,1.420015609097444)
 (1431.3589422593,1.415849056907258)
 (1204.346878095603,1.41100785420511)
 (997.0721736233492,1.405150105814759)
 (809.5337457390576,1.397755354829065)
 (641.7298533869624,1.387992047240668)
 (493.6575227681512,1.374460236582747)
 (365.3113106517535,1.354659213312653)
 (3.178692976980416,0.1113350241038655)
 (17.54653953733768,0.6051793371622431)
 (48.57579706420547,0.9866724474361986)
 (98.43238275209077,1.176966406661024)
 (167.7408449973312,1.27199003421054)
 (256.6803881515227,1.32380429805513)


