# Created by Octave 3.6.2, Fri Apr 04 10:19:19 2014 CEST <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8310.991249409275,1.552321720629769)
 (7748.250626090789,1.500606510858216)
 (7205.343360249972,1.47736431303943)
 (6682.204880398912,1.462881435386824)
 (6178.819816976464,1.452556981345525)
 (5695.182200018483,1.4446192441314)
 (5231.289106926822,1.438204379712613)
 (4787.138891853456,1.43282597525082)
 (4362.730533395434,1.428180744009936)
 (3958.063348255111,1.424063448612743)
 (3573.136848788213,1.420324487699088)
 (3207.950664601733,1.416846297076844)
 (2862.504495058965,1.413528652948713)
 (2536.798077147624,1.410278167955469)
 (2230.831160372601,1.406999347572548)
 (1944.603483226901,1.403585325181636)
 (1678.114746456196,1.3999064071019)
 (1431.364577274142,1.395793920829066)
 (1204.352475419589,1.391015298783322)
 (997.0777246920959,1.385233057446581)
 (809.5392378669212,1.377933471797199)
 (641.7352673778967,1.368295786242929)
 (493.6628286628172,1.354938339464071)
 (365.3164597943529,1.335393356473582)
 (3.178775170990118,0.109698497305321)
 (17.54762437038691,0.5963258555312438)
 (48.57850676836406,0.9723785756985477)
 (98.43623992568014,1.160054822945149)
 (167.7453663204205,1.253807020459638)
 (256.6852976646397,1.304939933422401)


