# Created by Octave 3.6.2, Fri Apr 04 10:26:09 2014 CEST <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8311.147346234775,0.8697969767273694)
 (7748.398880083876,0.840391388357593)
 (7205.488141434179,0.8271870960517964)
 (6682.347506563492,0.8189610956804015)
 (6178.960906859079,0.8130970378094056)
 (5695.322105400071,0.808587909878671)
 (5231.428049949859,0.8049428310435004)
 (4787.277021700381,0.8018854074022749)
 (4362.867953589319,0.7992432704754906)
 (3958.200131132055,0.7968997194252765)
 (3573.273043566979,0.7947696122040344)
 (3208.086301861767,0.792785945873665)
 (2862.639588935241,0.7908914903303842)
 (2536.932625831052,0.7890327969079106)
 (2230.965145091142,0.7871550826359578)
 (1944.736865571268,0.7851969158051513)
 (1678.247463586838,0.7830836329567152)
 (1431.496534093403,0.7807180502612009)
 (1204.483532055111,0.7779661381757718)
 (997.207676323458,0.774633458663524)
 (809.6677814456285,0.7704242552901652)
 (641.8619448707559,0.7648665904016576)
 (493.7869262436142,0.7571674327074601)
 (365.4368203838454,0.7459140187186251)
 (3.180673858448989,0.06058934540684637)
 (17.57270361207253,0.3299026560503984)
 (48.64135887395798,0.539746475556154)
 (98.52600026091027,0.6457182825025128)
 (167.8508131444831,0.6991260595377008)
 (256.7999557415104,0.7284139036189304)


