# Created by Octave 3.6.2, Fri Apr 04 10:25:11 2014 CEST <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8311.202448283,0.4016710085123978)
 (7748.451176767295,0.388021687865319)
 (7205.539197133011,0.3818944567613162)
 (6682.397792398507,0.3780776423056623)
 (6179.01064388178,0.3753567616006451)
 (5695.371419217025,0.3732644495247328)
 (5231.477019830917,0.3715729020937456)
 (4787.325700839053,0.3701538545366168)
 (4362.916378857603,0.3689273114576148)
 (3958.248328248661,0.3678391032649652)
 (3573.321029976475,0.3668496967333202)
 (3208.134088329072,0.3659279657579018)
 (2862.687180323006,0.3650473064108341)
 (2536.980021269514,0.3641828528693744)
 (2231.012337602323,0.3633090979378255)
 (1944.78384109776,0.3623974187743296)
 (1678.294199257954,0.361413010051478)
 (1431.542995399209,0.3603105556717413)
 (1204.529668334538,0.3590275541531893)
 (997.253413503048,0.3574733436570636)
 (809.7130100810202,0.3555100571216025)
 (641.9064997961125,0.3529177965226304)
 (493.8305505296667,0.3493272869733877)
 (365.4790985844962,0.3440812777570431)
 (3.181330690487026,0.02783986472870703)
 (17.58138811784614,0.1516701734163985)
 (48.66321687712647,0.2484316541986877)
 (98.55734792870143,0.2974966881927605)
 (167.8877439822077,0.3223007848535562)
 (256.8401846199565,0.3359288511832799)


