# Created by Octave 3.6.2, Fri Apr 04 10:25:05 2014 CEST <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8311.205731182365,0.3545225504324458)
 (7748.454291920149,0.3424717239647485)
 (7205.542238101668,0.3370621608883381)
 (6682.400787349476,0.3336924178695265)
 (6179.013606028346,0.331290239958721)
 (5695.374356066111,0.3294429993114097)
 (5231.479936119334,0.3279495730886512)
 (4787.32859974474,0.32669671940598)
 (4362.919262582693,0.3256138119783921)
 (3958.251198328451,0.3246530251035171)
 (3573.323887451416,0.3237794547044928)
 (3208.136933840023,0.3229656185928595)
 (2862.690014157549,0.3221880264164471)
 (2536.982843372001,0.3214247214772754)
 (2231.015147551203,0.3206531796621724)
 (1944.786638047253,0.3198481245463963)
 (1678.296981834105,0.3189788191318927)
 (1431.545761530443,0.3180052435808851)
 (1204.532414981346,0.3168722009627395)
 (997.2561362230729,0.3154996256124093)
 (809.7157023131435,0.313765765752907)
 (641.9091516428863,0.3114764323095531)
 (493.8331466026357,0.3083055358671342)
 (365.4816140179698,0.3036727206898053)
 (3.181369607306005,0.02456466574435881)
 (17.58190280512934,0.1338314965394851)
 (48.66451380040486,0.2192274209469615)
 (98.55921005637759,0.2625397888563891)
 (167.8899394793718,0.2844397121403667)
 (256.8425773639935,0.296473507908635)


