# Created by Octave 3.6.2, Fri Apr 04 10:18:34 2014 CEST <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8311.079999750991,1.214810994421309)
 (7748.334936241541,1.173999599779502)
 (7205.425703655839,1.155666834934988)
 (6682.286003248526,1.144244720674428)
 (6178.900069703204,1.136102230352607)
 (5695.261781896383,1.129841518066785)
 (5231.368143817851,1.124781117074686)
 (4787.217468302783,1.120537316063541)
 (4362.808708092871,1.116870838974002)
 (3958.141162232996,1.113619719813976)
 (3573.214329993745,1.110665837886852)
 (3208.027830435864,1.107916293593462)
 (2862.581353623041,1.105291802743051)
 (2536.874627531295,1.102718392374907)
 (2230.907392082861,1.100120318765162)
 (1944.679374681522,1.09741271915806)
 (1678.190262280185,1.094492516684584)
 (1431.439663881412,1.091225590915389)
 (1204.427053944728,1.087426989437447)
 (997.1516795928189,1.082828366152288)
 (809.6123981112398,1.077021411364411)
 (641.8073743380326,1.069354240401936)
 (493.7334790373117,1.058730590944587)
 (365.3849993309285,1.043195316390067)
 (3.179861652367774,0.08514684413588559)
 (17.56197085260916,0.463293634770325)
 (48.61441202350311,0.7569007030972761)
 (98.48744816759275,0.9044254549112399)
 (167.8054693074615,0.9784935750629149)
 (256.7506137308022,1.019016214233241)


