# Created by Octave 3.6.2, Fri Apr 04 10:19:04 2014 CEST <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8311.02314954953,1.440772715881774)
 (7748.280936005291,1.392628681941247)
 (7205.37296559832,1.370995267703353)
 (6682.234048462079,1.357515528489883)
 (6178.848673301368,1.347906196266998)
 (5695.210816008462,1.340518039321266)
 (5231.31752768781,1.334546968345326)
 (4787.167147690786,1.329540220785196)
 (4362.7586453529,1.325215480585892)
 (3958.091331052248,1.321381682181612)
 (3573.164712459012,1.317899528520825)
 (3207.978415405079,1.314659521383992)
 (2862.532135926278,1.311568276230691)
 (2536.82560778742,1.308538737234988)
 (2230.858577067759,1.305481841013981)
 (1944.630778297401,1.302297875807205)
 (1678.141907293921,1.298865793939094)
 (1431.391584764557,1.295028139923011)
 (1204.379301415834,1.290567801146751)
 (997.1043279402768,1.285169738499855)
 (809.5655572773018,1.278354464879443)
 (641.7612105348043,1.269356116131212)
 (493.6882513817839,1.256885908422597)
 (365.3411280169381,1.238643171163826)
 (3.179167830790603,0.1015153686853103)
 (17.55280784421605,0.5520281309436352)
 (48.59146443504235,0.9007684320706367)
 (98.45469911509537,1.075239942654562)
 (167.7670152129422,1.16255484833818)
 (256.7088129670714,1.210230074504025)


