# Created by Octave 3.6.2, Fri Apr 04 10:26:03 2014 CEST <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8311.154660939224,0.8233369829642054)
 (7748.405823487776,0.7954830776472637)
 (7205.494920552152,0.7829760581073131)
 (6682.354183757641,0.7751845318380011)
 (6178.967511394465,0.7696301987121883)
 (5695.328653907943,0.7653592019199449)
 (5231.434552927547,0.7619065771904874)
 (4787.283486193293,0.7590105236314444)
 (4362.874384482347,0.7565077720399469)
 (3958.206531833813,0.7542877796563638)
 (3573.279416391134,0.7522698938399653)
 (3208.092648238257,0.7503906404731332)
 (2862.645909513429,0.7485957987427432)
 (2536.938920502454,0.7468347250775004)
 (2230.971412940049,0.7450555060277237)
 (1944.743104746603,0.7431999222372035)
 (1678.253671073278,0.7411972097651467)
 (1431.50270533809,0.7389552570498407)
 (1204.489660371532,0.7363470286322292)
 (997.2137519316939,0.7331882354431745)
 (809.673789891163,0.7291985684539687)
 (641.8678643323469,0.7239307652657556)
 (493.7927227622579,0.7166333218482893)
 (365.4424390182505,0.7059676171118374)
 (3.180761448129492,0.05731466244104567)
 (17.57386145334255,0.3120957040957406)
 (48.64427026410479,0.510691730952641)
 (98.53017169657008,0.6110380592044814)
 (167.8557243910831,0.6616314422143547)
 (256.8053034168325,0.6893829588342674)


