# Created by Octave 3.6.2, Fri Apr 04 10:25:51 2014 CEST <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8311.168096910347,0.7301459886981114)
 (7748.418576554865,0.7054138164754864)
 (7205.507371490462,0.6943093472371529)
 (6682.366447258909,0.6873917138302347)
 (6178.979641277237,0.6824603542636613)
 (5695.340680755354,0.6786683438548223)
 (5231.446496042001,0.6756028515415019)
 (4787.295358528857,0.6730314311625772)
 (4362.886195019602,0.6708091179656255)
 (3958.218286838251,0.6688377582620169)
 (3573.291120114251,0.6670457330504594)
 (3208.104303305916,0.6653766709979341)
 (2862.657517115333,0.6637824107622705)
 (2536.950480433788,0.6622179597383832)
 (2230.982923510333,0.6606371880181146)
 (1944.754562543734,0.6589883534770975)
 (1678.265070542044,0.6572085573472207)
 (1431.514038093067,0.6552159203621619)
 (1204.5009140998,0.6528975168907554)
 (997.2249086266245,0.6500895310887057)
 (809.6848229429916,0.6465428106233704)
 (641.8787335756563,0.6418598491436199)
 (493.8033657015415,0.6353728481638142)
 (365.4527545683464,0.6258925532121973)
 (3.180922019562639,0.05076509180361532)
 (17.57598423704135,0.2764692191308236)
 (48.64961021934885,0.4525230583482531)
 (98.53782591952404,0.541568250756192)
 (167.8647386098097,0.5864975192337862)
 (256.8151203908457,0.6111536219710128)


