# Created by Octave 3.6.2, Fri Apr 04 10:26:43 2014 CEST <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8311.095211590726,1.146344719101396)
 (7748.349382023357,1.107778400718197)
 (7205.439810284683,1.090455592588274)
 (6682.299899429325,1.079662977657668)
 (6178.913815859234,1.071969243725628)
 (5695.275412377676,1.06605349180578)
 (5231.381680313516,1.06127178249166)
 (4787.230925376418,1.057261536284771)
 (4362.822095848776,1.053796650477052)
 (3958.154487729327,1.050724068814736)
 (3573.227598030396,1.047932158636107)
 (3208.041043991532,1.045333111056608)
 (2862.594514069204,1.042851972498761)
 (2536.887734680703,1.040418794942823)
 (2230.920444089425,1.037961939653582)
 (1944.692367778438,1.035401127245744)
 (1678.203190310819,1.032638834060932)
 (1431.452517533452,1.029548155165417)
 (1204.439819525924,1.025954084431906)
 (997.164337058303,1.021602713838291)
 (809.6249178101281,1.016107730642054)
 (641.819711467034,1.008852443119714)
 (493.7455637943372,0.9987999543908493)
 (365.3967186176423,0.9841014609575033)
 (3.180046023751451,0.08023575713837414)
 (17.56440660384308,0.4366407853205163)
 (48.62052105134191,0.7135886192407308)
 (98.49617911944286,0.8529026419287002)
 (167.8157312069508,0.9229085582241641)
 (256.7617755437903,0.9612290602118787)


