# Created by Octave 3.6.2, Fri Apr 04 10:26:00 2014 CEST <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8311.158169402488,0.8000721596150725)
 (7748.409153738271,0.772996454880842)
 (7205.498171954488,0.7608390999066439)
 (6682.357386242878,0.7532654458203778)
 (6178.970679008068,0.7478664277279238)
 (5695.331794631655,0.7437148464097563)
 (5231.437671799155,0.740358734423329)
 (4787.286586593844,0.737543609051312)
 (4362.877468755876,0.7351107643310205)
 (3958.209601615876,0.7329527459073613)
 (3573.282472791676,0.7309911528847153)
 (3208.095691943062,0.7291642813536777)
 (2862.648940833538,0.7274194203975362)
 (2536.941939385078,0.7257073342291284)
 (2230.974418944814,0.7239775498735265)
 (1944.746096984027,0.7221734608957084)
 (1678.256648094822,0.7202262616064747)
 (1431.50566495693,0.7180463878474592)
 (1204.492599376311,0.7155103168238747)
 (997.2166656257392,0.7124388564611051)
 (809.6766713333906,0.7085594550661308)
 (641.8707030449672,0.7034372399537454)
 (493.7955024409039,0.6963415543497048)
 (365.4451332878926,0.6859709873498792)
 (3.18080341686957,0.05567729461867787)
 (17.57441626249824,0.3031906094077209)
 (48.64566563363614,0.4961567460346633)
 (98.53217140861436,0.5936838842810729)
 (167.8580790970258,0.6428655308593545)
 (256.8078676041771,0.6698459600893707)


