# Created by Octave 3.6.2, Fri Mar 28 11:21:30 2014 CET <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8304.360874786567,5.254018093392761)
 (7741.811387107979,5.188406101242069)
 (7198.991065774542,5.157861168268761)
 (6675.90694401056,5.138647450390626)
 (6172.560628852891,5.124962865499303)
 (5688.952732533555,5.114527594190637)
 (5225.083552254847,5.106219725896759)
 (4780.953255777549,5.099407599732798)
 (4356.56194895003,5.09370196597897)
 (3951.909705230547,5.088846853587622)
 (3566.996580523509,5.084665473613485)
 (3201.82262166303,5.081030948418587)
 (2856.387872035432,5.077849359974559)
 (2530.69237606275,5.075049376605575)
 (2224.736183615481,5.072575596718955)
 (1938.519355277979,5.070384076430405)
 (1672.041969594307,5.068439152415574)
 (1425.30413403988,5.06671097569716)
 (1198.306002795616,5.065173260789706)
 (991.0478072014128,5.063800612988681)
 (803.5299108819761,5.062564209062685)
 (635.7529157626288,5.061422811444974)
 (487.717881031724,5.060300419087771)
 (359.4268168323576,5.059021788668906)
 (2.952724007743609,0.9581420295098421)
 (15.01035526649334,4.144886822819574)
 (43.99419694428154,4.954395620226152)
 (93.10149508656062,5.038082165590131)
 (162.0992483859634,5.052795535324634)
 (250.8839287034012,5.057093952991429)


