# Created by Octave 3.6.2, Fri Mar 28 11:21:54 2014 CET <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8301.270556172429,3.047744319910437)
 (7738.716169829541,3.038958105362389)
 (7195.894003164036,3.034804265756947)
 (6672.808790341733,3.03218153620218)
 (6169.461686738268,3.030316106005247)
 (5685.853146050429,3.028901152326451)
 (5221.983391473435,3.027785126015644)
 (4777.852548655704,3.026882819899461)
 (4353.460695031034,3.026142162898664)
 (3948.807881535819,3.025529573184302)
 (3563.89414337329,3.025022736377395)
 (3198.719505838729,3.024606777630503)
 (2853.283987694922,3.024272167179623)
 (2527.587603240507,3.024013618498613)
 (2221.63036364046,3.023829646730464)
 (1935.412277823967,3.023722671333537)
 (1668.933353125368,3.023699701013562)
 (1422.193595781441,3.023773806164764)
 (1195.193011373747,3.023966843605945)
 (987.9316053143184,3.024314391613653)
 (800.4093835348924,3.024874900861778)
 (632.6263537258203,3.025747489894423)
 (484.5825280221173,3.027108933768696)
 (356.2779298466388,3.029297553179593)
 (1.835593024772508,1.770873475084434)
 (10.98488840921348,3.332903831931065)
 (40.46028270237302,3.100306138464141)
 (89.80101325714567,3.055374714979044)
 (158.8867479738098,3.040018837337734)
 (247.7126146234534,3.033026596790975)


