# Created by Octave 3.6.2, Fri Mar 28 11:21:46 2014 CET <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8301.728523671247,3.634470408792666)
 (7739.178591486625,3.618839339680425)
 (7196.358462151328,3.611465993717978)
 (6673.274525161882,3.606812917873419)
 (6169.928331420239,3.603502572255742)
 (5686.320488459555,3.600989473806466)
 (5222.451294851072,3.599004332261165)
 (4778.320918731635,3.597395701651128)
 (4353.929463941383,3.596070905619069)
 (3949.276999125078,3.594969985742733)
 (3564.363572175398,3.594052845018651)
 (3199.189218089843,3.593292410374423)
 (2853.753963585905,3.592670855882327)
 (2528.057830020854,3.592177560568019)
 (2222.10083540521,3.591808195114909)
 (1935.882995964309,3.59156470574401)
 (1669.404327563367,3.591456218671929)
 (1422.664847290949,3.591501150421092)
 (1195.664575587789,3.591731201471831)
 (988.4035395769366,3.592198644700399)
 (800.8817788953514,3.592989868681399)
 (633.0993568954723,3.594251703226881)
 (485.0563842056166,3.596246026239703)
 (356.7530737236885,3.599473161491581)
 (2.253799402026089,1.646506505424184)
 (11.71746939449867,3.934002419081286)
 (40.97998229187176,3.701394680060167)
 (90.29130862513934,3.637754473149903)
 (159.368004647742,3.615297598394469)
 (248.1898872022748,3.604983884527921)


