# Created by Octave 3.6.2, Fri Mar 28 11:21:49 2014 CET <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8301.54553045222,3.419522386718307)
 (7738.993973379087,3.406754010064845)
 (7196.17310426739,3.400725626870934)
 (6673.088704563078,3.396920508444695)
 (6169.74218072103,3.394213689518648)
 (5686.134084242503,3.392159465990256)
 (5222.264686275809,3.390537759670907)
 (4778.134139494955,3.389224813666212)
 (4353.74253810834,3.388144936523767)
 (3949.089944268636,3.38724921973203)
 (3564.176401173248,3.386505038483487)
 (3199.001940175691,3.385890475268265)
 (2853.566584939939,3.38539125117607)
 (2527.870354035281,3.384999084277521)
 (2221.913262678372,3.384710985012144)
 (1935.695324017665,3.384529307493443)
 (1669.216550217231,3.384462590255624)
 (1422.476953554411,3.384527445419748)
 (1195.476547783361,3.384752098285368)
 (988.2153501658302,3.385182825656395)
 (800.6933849474226,3.385895908993212)
 (632.9106899930039,3.387020875274766)
 (484.8673307835614,3.388788754048813)
 (356.5634333744729,3.391641318428368)
 (2.112112547726365,1.704773474858257)
 (11.42063094228581,3.730312187041081)
 (40.77012200822808,3.482932785273201)
 (90.09474473685128,3.425561274598024)
 (159.1755677987859,3.405625724620462)
 (247.9992734874274,3.396508095860632)


