# Created by Octave 3.6.2, Fri Mar 28 11:21:22 2014 CET <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8307.968841989654,4.980578651213992)
 (7745.34969091633,4.862076351957653)
 (7202.496980455269,4.807938131258792)
 (6679.392489970286,4.774051089235623)
 (6176.031660881207,4.749896587655707)
 (5692.412684636732,4.731386260589671)
 (5228.534667387825,4.716517902556678)
 (4784.397105898136,4.704163652392507)
 (4359.999691753901,4.693623348741421)
 (3955.342224917719,4.684428395995564)
 (3570.424570992209,4.676244144679774)
 (3205.246638406146,4.668816119356318)
 (2859.808365693971,4.661937385629769)
 (2534.109714432414,4.655426387960254)
 (2228.150665758444,4.649109507417267)
 (1941.93121957965,4.642804535761186)
 (1675.451396329224,4.636301649590663)
 (1428.711241769996,4.629337604775004)
 (1201.710836183402,4.621556331020148)
 (994.450310631674,4.612443433808608)
 (806.9298754474268,4.601209596020833)
 (639.1498707773171,4.586568924613232)
 (491.1108575947225,4.566286309058528)
 (362.8137799897769,4.536171746631517)
 (3.12608129859492,0.4888654350115867)
 (16.87021566675165,2.532060702457934)
 (47.02932478595787,3.774115039088732)
 (96.39019142535544,4.220855232090951)
 (165.4524715156809,4.400568650017086)
 (254.260219527773,4.487602069882808)


