# Created by Octave 3.6.2, Fri Mar 28 11:21:24 2014 CET <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8306.529737902194,5.389396034297382)
 (7743.948169103751,5.285520746964846)
 (7201.112742349654,5.237702264007133)
 (6678.019090087645,5.207710135923671)
 (6174.665987156752,5.18633665590397)
 (5691.052925548501,5.169987298371153)
 (5227.179649497655,5.15689820296264)
 (4783.046015333543,5.146075836062979)
 (4358.651937559641,5.136905053986561)
 (3953.997364787275,5.128976786832546)
 (3569.08226803872,5.122002388333413)
 (3203.906634979159,5.115766754442014)
 (2858.470467455606,5.110100334148374)
 (2532.773781283106,5.104860768445393)
 (2226.816608003892,5.099919292075128)
 (1940.59899889575,5.09514887706677)
 (1674.121032098268,5.0904116683005)
 (1427.382824614599,5.085542918600329)
 (1200.384552535827,5.080327179462332)
 (993.1264859441961,5.074459046981338)
 (805.6090514416786,5.067472889467188)
 (637.8329496521631,5.058607232030894)
 (489.7993891710543,5.04652116732959)
 (361.5105852280395,5.028642181635989)
 (3.082065113944414,0.6489133448969507)
 (16.33988796865047,3.216552882732241)
 (46.00229717390751,4.479948081164102)
 (95.18834852515434,4.82580986333878)
 (164.1897253786597,4.945472175948052)
 (252.9709077587408,4.999475352923047)


