# Created by Octave 3.6.2, Fri Mar 28 11:21:35 2014 CET <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8303.036796185408,4.70076488462705)
 (7740.4924570798,4.661455690000606)
 (7197.674751855951,4.643032917711088)
 (6674.592311149087,4.631425067439578)
 (6171.247188398809,4.623161752966647)
 (5687.640180779209,4.616874000607388)
 (5223.771678546444,4.611887026608049)
 (4779.641901678052,4.607821096265012)
 (4355.250987029477,4.604442984307385)
 (3950.599026608715,4.601600514779348)
 (3565.6860866568,4.599190180274051)
 (3200.512218210814,4.597139764943764)
 (2855.077463591802,4.595398502858676)
 (2529.381860919315,4.593931382030595)
 (2223.425447810261,4.592715971522409)
 (1937.208265066119,4.591741014803139)
 (1670.730361125173,4.59100654179543)
 (1423.991798317704,4.590525663737061)
 (1196.992662644449,4.590328717039707)
 (989.7330803064632,4.590471264974719)
 (802.2132475766768,4.591049150809713)
 (634.4334885469506,4.592227527522822)
 (486.3943756673318,4.594299766652699)
 (358.0970061559906,4.597815640238703)
 (2.766308272741765,1.240426491416241)
 (13.64231469717812,4.444286448290073)
 (42.51367696175634,4.680532100366019)
 (91.7043788758226,4.63705067050175)
 (160.7402757974707,4.614972589796676)
 (249.5437177290734,4.603885349274193)


