# Created by Octave 3.6.2, Fri Mar 28 11:21:38 2014 CET <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8302.587218373023,4.407863451151004)
 (7740.042151246786,4.377163434606241)
 (7197.224177956008,4.36274317274787)
 (6674.141579941115,4.353652259343659)
 (6170.79634319175,4.347181969469464)
 (5687.189241462754,4.342262374112591)
 (5223.320654135163,4.338365808038033)
 (4779.190794984133,4.335195387487367)
 (4354.799796631771,4.332568993718027)
 (3950.147747664189,4.33036813284481)
 (3565.234711103966,4.328512658295695)
 (3200.060734568086,4.326947246378319)
 (2854.625856403301,4.325633799561161)
 (2528.930109811503,4.324547144404791)
 (2222.973526043033,4.323672782921758)
 (1936.756137360461,4.323006151907791)
 (1670.277980390967,4.322553277301689)
 (1423.539100631284,4.322333096959433)
 (1196.539559322272,4.322382244627215)
 (989.2794449442115,4.322764009664541)
 (801.7588939138309,4.323585084154527)
 (633.9781305998486,4.325028002373423)
 (485.9375510543663,4.327417766666835)
 (357.637915886382,4.331369882946205)
 (2.652688378800867,1.3653607815632)
 (13.04170008575614,4.4090814248129)
 (41.98607295011686,4.441073143676283)
 (91.21928011113296,4.376988887705743)
 (160.270415809489,4.350713860306612)
 (249.0808533450751,4.338154336292307)


