# Created by Octave 3.6.2, Fri Mar 28 11:21:27 2014 CET <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8305.321007691573,5.422531138659896)
 (7742.760950647643,5.338546441445996)
 (7199.935584453709,5.299640481867876)
 (6676.848268796176,5.275198242411828)
 (6173.499680409891,5.257784710987917)
 (5689.890060579824,5.244486804458583)
 (5226.019522769487,5.233872749810629)
 (4781.888131313196,5.22513622606184)
 (4357.495928877827,5.217779257367799)
 (3952.842948271822,5.211472670071958)
 (3567.929218540796,5.205986830746995)
 (3202.754768824385,5.201153966542907)
 (2857.319631461644,5.196846027911553)
 (2531.623845172925,5.192960677579259)
 (2225.667458986979,5.189411614914221)
 (1939.450537699084,5.18612104669254)
 (1672.973170035815,5.183012768023814)
 (1426.235481514714,5.180004388775868)
 (1199.237655607663,5.176996736402161)
 (991.9799701346099,5.173857019661774)
 (804.4628629489263,5.170388840011543)
 (636.6870573150998,5.166273460909303)
 (488.653817746985,5.16094341105641)
 (360.3655163025472,5.153279183041402)
 (3.024447622727593,0.8058511882164802)
 (15.70454285246831,3.761353074488881)
 (44.9541979699228,4.853094362539708)
 (94.06283894306733,5.058480219752948)
 (163.0495289375955,5.116762601665852)
 (251.8270188903641,5.140773857920669)


