# Created by Octave 3.6.2, Thu Apr 24 12:36:11 2014 CEST <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8311.21136842259,0.8990424298762326)
 (7748.460812942557,0.8684667843272963)
 (7205.549134400457,0.8547406188714185)
 (6682.407913701652,0.8461901132593193)
 (6179.020896375867,0.8400947244758985)
 (5695.3817738942,0.8354074882945418)
 (5231.487459096537,0.8316180845207652)
 (4787.336213509489,0.8284391763194301)
 (4362.926957811827,0.8256915595024475)
 (3958.258969228069,0.8232538856152066)
 (3573.33173095971,0.8210375957997013)
 (3208.144849238267,0.8189729662902387)
 (2862.698002954325,0.8170004055846789)
 (2536.99090940848,0.8150642177957645)
 (2231.023297326229,0.8131072723501288)
 (1944.794881303273,0.811065461190741)
 (1678.305332494953,0.8088608280842428)
 (1431.554239153785,0.8063918709337545)
 (1204.541047006252,0.8035185851142972)
 (997.2649614976054,0.8000378665144593)
 (809.7247767554812,0.7956408200250541)
 (641.9185575697765,0.7898346739909515)
 (493.8430085143871,0.7817917318754977)
 (365.4921258044622,0.7700383907000447)
 (3.185344711330294,0.06200141347807058)
 (17.5978597523732,0.3386112508893925)
 (48.68203038472252,0.5555058246540328)
 (98.57428502429109,0.6655871734945034)
 (167.9028635136214,0.7212178714646884)
 (256.8540485628051,0.7517689147073447)


