# Created by Octave 3.6.2, Thu Apr 24 12:34:32 2014 CEST <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8311.217140757946,0.1419594912128681)
 (7748.465147188546,0.1371289345040869)
 (7205.55284786222,0.1349606501631256)
 (6682.411244752162,0.1336099980801638)
 (6179.023954820569,0.1326471634917234)
 (5695.384621126619,0.1319067496342821)
 (5231.490133163321,0.1313081402447752)
 (4787.338739330463,0.1308059445970975)
 (4362.929352041657,0.1303718531985815)
 (3958.261242788929,0.129986695170086)
 (3573.333890409563,0.1296364783686833)
 (3208.146897477265,0.1293101848122322)
 (2862.699939496873,0.1289983956378661)
 (2536.992730314755,0.1286923055272974)
 (2231.024994807284,0.1283828801473314)
 (1944.796442949101,0.1280599798048168)
 (1678.306740002524,0.1277112730439061)
 (1431.555466328417,0.1273207032949267)
 (1204.542056640682,0.1268661243615682)
 (997.2657004373914,0.1263154128127432)
 (809.7251679184092,0.1256197227143054)
 (641.9184866656575,0.1247011534069605)
 (493.842301250246,0.1234289074990312)
 (365.4905076639527,0.1215702407089869)
 (3.181602432814095,0.009825070320845829)
 (17.5840652396489,0.05353759255275811)
 (48.66939750073864,0.08772305017025121)
 (98.56597292473404,0.1050764233741081)
 (167.8977937888756,0.1138561495627382)
 (256.8510732380864,0.1186823315818362)


