# Created by Octave 3.6.2, Thu Apr 24 12:34:24 2014 CEST <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8311.217251452494,0.07097979760701779)
 (7748.465230303144,0.06856449218198611)
 (7205.552919071858,0.06748034047066219)
 (6682.4113086283,0.06680500894240161)
 (6179.024013468964,0.06632358776713154)
 (5695.384675724603,0.06595337773253357)
 (5231.490184440521,0.0656540703294031)
 (4787.338787764772,0.06540296998610641)
 (4362.929397952422,0.06518592182119062)
 (3958.2612863856,0.06499334029347897)
 (3573.333931817899,0.06481822924363585)
 (3208.146936752877,0.0646550795946304)
 (2862.69997663043,0.06449918182224892)
 (2536.99276523072,0.06434613315967071)
 (2231.025027356293,0.06419141630881416)
 (1944.796472893194,0.06402996125661525)
 (1678.306766990758,0.0638556020587325)
 (1431.555489858558,0.06366031014353034)
 (1204.542075999387,0.06343301202752219)
 (997.2657146056534,0.06315764547416106)
 (809.7251754186493,0.06280978681657061)
 (641.9184853073301,0.06235048481848365)
 (493.842287693295,0.06171433974463138)
 (365.4904766487877,0.0607849787816892)
 (3.181530423566415,0.004912875408237785)
 (17.58380053326461,0.02676949268827413)
 (48.66915543386839,0.04386163556449338)
 (98.56581367338707,0.0525380553352408)
 (167.8976966429082,0.05692787960728537)
 (256.8510162159458,0.05934099301363593)


