# Created by Octave 3.6.2, Thu Apr 24 12:34:26 2014 CEST <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8311.217222753907,0.09463971216716874)
 (7748.465208754906,0.09141931429155804)
 (7205.552900610101,0.08997378197453187)
 (6682.411292067817,0.0890733418335124)
 (6179.023998263821,0.08843144827475455)
 (5695.384661569569,0.08793783596892253)
 (5231.490171146444,0.08753876036764163)
 (4787.338775207748,0.0872039607808368)
 (4362.929386049635,0.08691456407994826)
 (3958.261275082762,0.08665778957851289)
 (3573.333921082411,0.08642430909448094)
 (3208.146926570316,0.08620677722150739)
 (2862.699967003219,0.08599891462604521)
 (2536.992756178439,0.08579485098956319)
 (2231.025018917668,0.08558856329342251)
 (1944.796465129922,0.08537329157772221)
 (1678.30675999382,0.08514081465818726)
 (1431.555483758158,0.08488042787173963)
 (1204.542070980472,0.08457736670694078)
 (997.265710932407,0.08421021502850592)
 (809.7251734741437,0.08374640818917206)
 (641.9184856594846,0.08313401152062909)
 (493.8422912080404,0.08228582573517731)
 (365.4904846897044,0.08104668731420078)
 (3.181549093525503,0.006550382922548552)
 (17.58386916149711,0.03569241618389923)
 (48.66921819128386,0.0584821425660283)
 (98.56585496025782,0.07005079449538906)
 (167.8977218286408,0.07590390694393913)
 (256.8510309993446,0.07912138374350872)


