# Created by Octave 3.6.2, Thu Apr 24 12:34:35 2014 CEST <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8311.21708746062,0.1656193479946484)
 (7748.465107170408,0.1599837289137239)
 (7205.552813576078,0.1574540745679777)
 (6682.41121399698,0.155878319968686)
 (6179.023926582454,0.154755017309027)
 (5695.384594838679,0.1538912046313158)
 (5231.490108474284,0.1531928300529927)
 (4787.338716010237,0.1526069379611856)
 (4362.929329936451,0.1521005007663262)
 (3958.261221797918,0.1516511525568539)
 (3573.333870472199,0.151242569264755)
 (3208.146878566769,0.1508618966741082)
 (2862.699921617724,0.1504981462157813)
 (2536.992713503337,0.150141045139421)
 (2231.02497913551,0.1497800535373657)
 (1944.796428531545,0.1494033419546409)
 (1678.306727008157,0.1489965239358769)
 (1431.55545499906,0.1485408671386848)
 (1204.542047319799,0.1480105347669611)
 (997.2656936156142,0.1473680500697561)
 (809.7251643071716,0.1465564269100876)
 (641.9184873196823,0.1454847822040143)
 (493.8423077777431,0.1440005201623693)
 (365.4905225973773,0.1418321065456113)
 (3.181637100611904,0.01146219982132383)
 (17.58419268845018,0.06245974224860248)
 (48.66951405391392,0.1023434343886934)
 (98.5660496032215,0.1225893362520499)
 (167.8978405638217,0.1328323937597047)
 (256.8511006936357,0.1384629142876303)


