# Created by Octave 3.6.2, Thu Apr 24 12:36:47 2014 CEST <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8311.207039404257,1.182916671165988)
 (7748.457562292308,1.142703201818394)
 (7205.546349290267,1.124648676741858)
 (6682.405415377099,1.113401588006255)
 (6179.018602491224,1.105383869503938)
 (5695.379638407847,1.099218478094264)
 (5231.485453475078,1.094234186021213)
 (4787.334319063762,1.09005305445394)
 (4362.925162051077,1.086439376501379)
 (3958.25726396059,1.08323354937902)
 (3573.330111266797,1.080319105563937)
 (3208.143312944494,1.077604359309162)
 (2862.696550423616,1.075010961245927)
 (2536.989543595584,1.072465697524268)
 (2231.022024073112,1.069893482092601)
 (1944.793709918487,1.06721007083893)
 (1678.304276708259,1.064313030942585)
 (1431.553318616362,1.061068994129988)
 (1204.54028963369,1.057293995213085)
 (997.264407175272,1.052721131940815)
 (809.7244833327051,1.046944420146497)
 (641.918610837982,1.039316067923868)
 (493.8435393416327,1.02874767939931)
 (365.4933403854124,1.013300741370357)
 (3.188134930187345,0.08136093155156833)
 (17.60819341657258,0.4450867438118291)
 (48.69151731217458,0.7308553147815903)
 (98.58052868193674,0.8758741970936657)
 (167.9066706311977,0.949098116882564)
 (256.8562822804993,0.9892823065521209)


