# Created by Octave 3.6.2, Thu Apr 24 12:36:14 2014 CEST <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8311.211052758252,0.9226995134096933)
 (7748.460575914993,0.8913202491077636)
 (7205.548931319914,0.8772332224778874)
 (6682.407731533225,0.8684579069764564)
 (6179.020729114931,0.8622022571125005)
 (5695.381618183445,0.8573917877601027)
 (5231.487312855375,0.8535027632476674)
 (4787.336075375146,0.8502402929768955)
 (4362.926826873507,0.8474204618699562)
 (3958.258844888458,0.8449187318589956)
 (3573.331612860162,0.8426442168479082)
 (3208.144737220167,0.8405253614229161)
 (2862.69789704422,0.8385010093249944)
 (2536.990809821818,0.836514002978629)
 (2231.023204488979,0.8345057132511222)
 (1944.794795894156,0.8324103512064678)
 (1678.305255515028,0.8301479171591576)
 (1431.554172035799,0.8276142485444844)
 (1204.540991785422,0.8246656707014979)
 (997.264921081673,0.8210937540057504)
 (809.7247553615372,0.8165815004995514)
 (641.918561451306,0.8106232045015263)
 (493.8430472095536,0.8023694265641466)
 (365.4922143393821,0.79030780960392)
 (3.185548641069093,0.06362049696220758)
 (17.59861360396377,0.3474962364924153)
 (48.68272178500894,0.570120244050054)
 (98.57474001326037,0.6831084085010222)
 (167.9031409761097,0.7402045254097418)
 (256.8542113735853,0.7715587151743457)


