# Created by Octave 3.6.2, Thu Apr 24 12:34:21 2014 CEST <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8311.217271951511,0.04731987149117352)
 (7748.465245694752,0.04570966453242802)
 (7205.552932258825,0.04498689554699743)
 (6682.411320457205,0.04453667385077163)
 (6179.024024329784,0.04421572592145514)
 (5695.384685835344,0.04396891884828187)
 (5231.490193936309,0.04376938024515481)
 (4787.338796734085,0.04360197970524726)
 (4362.929406454414,0.04345728062423666)
 (3958.261294459055,0.04332889262878969)
 (3573.3339394861,0.04321215160184167)
 (3208.146944026131,0.04310338481475466)
 (2862.699983507004,0.04299945257326751)
 (2536.99277169663,0.04289741968620153)
 (2231.025033383879,0.04279427460527678)
 (1944.79647843839,0.042686637301232)
 (1678.306771988569,0.04257039711778075)
 (1431.55549421598,0.04244020163842116)
 (1204.542079584323,0.04228866849326499)
 (997.2657172293983,0.04210508946029557)
 (809.7251768075793,0.04187318200852721)
 (641.9184850557955,0.04156697853519443)
 (493.8422851827719,0.04114287908845976)
 (365.4904709052977,0.04052330170974427)
 (3.18151708749816,0.003275292281056273)
 (17.58375151281989,0.0178464144349529)
 (48.6691106074272,0.02924110401360288)
 (98.56578418298594,0.03502535092030427)
 (167.8976786532105,0.03795189564263197)
 (256.8510056564268,0.03956064067865221)


