# Created by Octave 3.6.2, Thu Apr 24 12:34:18 2014 CEST <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8311.217284250919,0.02365993767153528)
 (7748.465254929703,0.02285483318954418)
 (7205.552940171001,0.02249344834346355)
 (6682.411327554541,0.0222683372921375)
 (6179.024030846262,0.02210786318373643)
 (5695.384691901781,0.02198445953211755)
 (5231.490199633775,0.02188469013024431)
 (4787.338802115662,0.02180098976697864)
 (4362.929411555602,0.0217286401351532)
 (3958.261299303126,0.02166444604433897)
 (3573.333944087021,0.02160607543274785)
 (3208.146948390077,0.02155169193287915)
 (2862.699987632954,0.02149972569416434)
 (2536.992775576175,0.0214487091170272)
 (2231.025037000429,0.02139713642245705)
 (1944.796481765504,0.02134331758965932)
 (1678.306774987256,0.02128519728247484)
 (1431.555496830434,0.0212200992820301)
 (1204.542081735283,0.02114433238910817)
 (997.2657188036451,0.02105254247340499)
 (809.7251776409366,0.02093658824351176)
 (641.9184849048746,0.02078348586446302)
 (493.8422836764616,0.02057143532184732)
 (365.4904674592135,0.02026164561146184)
 (3.181509085703691,0.00163765874342193)
 (17.58372210044129,0.008923233010257898)
 (48.6690837116758,0.01462055609782119)
 (98.56576648883392,0.01751266966915892)
 (167.8976678594362,0.01897594059265188)
 (256.850999320736,0.01978031394020124)


