# Created by Octave 3.6.2, Thu Apr 24 12:34:56 2014 CEST <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8311.216484792862,0.3312373747937287)
 (7748.464654657978,0.3199668244210804)
 (7205.552425878987,0.3149077581370891)
 (6682.410866226495,0.3117563883433367)
 (6179.023607273965,0.3095098816314226)
 (5695.384297582233,0.3077823351883369)
 (5231.489829297567,0.3063856548447802)
 (4787.338452311497,0.3052139346740741)
 (4362.929079976876,0.3042011229305129)
 (3958.260984437173,0.3033024903723461)
 (3573.333645025636,0.3024853910962131)
 (3208.146664731623,0.3017241188544003)
 (2862.699719444717,0.3009966988661383)
 (2536.992523403808,0.3002825883661478)
 (2231.024801922631,0.299560710880015)
 (1944.796265500888,0.2988074117280932)
 (1678.306580070456,0.2979939234982004)
 (1431.555326888762,0.297082788793111)
 (1204.541941920757,0.2960223438112315)
 (997.2656164759785,0.2947376482886717)
 (809.7251234719577,0.2931147477328837)
 (641.9184947160306,0.2909718990126797)
 (493.8423815920917,0.2880039369606576)
 (365.4906914687379,0.2836678101852589)
 (3.182028963206347,0.0229157586777964)
 (17.58563373075902,0.1249017896167309)
 (48.67083211258397,0.2046840590136193)
 (98.56691674651029,0.2451826443648992)
 (167.8983695240727,0.2656697464050376)
 (256.8514111726138,0.2769302185113476)


