# Created by Octave 3.6.2, Thu Apr 24 12:35:23 2014 CEST <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8311.215119580222,0.5441707702732851)
 (7748.46362958087,0.5256574256976841)
 (7205.551547625523,0.517347004649548)
 (6682.410078417673,0.5121702730790443)
 (6179.022883939337,0.5084799504561887)
 (5695.38362420159,0.5056421321214889)
 (5231.489196872485,0.5033478419369691)
 (4787.33785494822,0.501423111315159)
 (4362.928513736451,0.4997594394517793)
 (3958.260446736462,0.4982833521995672)
 (3573.333134313672,0.4969412253120279)
 (3208.146180322529,0.4956908352251194)
 (2862.69926145336,0.4944960892871477)
 (2536.992092761997,0.4933232488505118)
 (2231.024400472465,0.4921377007127307)
 (1944.795896177309,0.4909005993586875)
 (1678.306247201988,0.4895647045053031)
 (1431.555036670103,0.4880685061237404)
 (1204.541703150655,0.4863271644096681)
 (997.2654417238691,0.4842176124882505)
 (809.7250309645888,0.4815527055929928)
 (641.9185114765551,0.4780339514707433)
 (493.8425488274597,0.4731601056541143)
 (365.4910740739435,0.4660390758723837)
 (3.182915632266241,0.03761519418817254)
 (17.58889738756111,0.2051299367737315)
 (48.67381867454873,0.3362561868963352)
 (98.56888167972573,0.402814834512572)
 (167.8995680769581,0.4364758955435419)
 (256.8521146390302,0.4549731260415467)


