# Created by Octave 3.6.2, Thu Apr 24 12:34:50 2014 CEST <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8311.216697980983,0.2839181504183033)
 (7748.464814730348,0.274257470128635)
 (7205.552563023573,0.2699210540999344)
 (6682.410989247436,0.2672198377224858)
 (6179.023720226717,0.2652942306423718)
 (5695.38440273429,0.2638134526215062)
 (5231.4899280541,0.2626162771767051)
 (4787.338545592839,0.2616119261926325)
 (4362.929168398117,0.2607437828462081)
 (3958.261068401702,0.2599735070046911)
 (3573.333724775632,0.259273115788259)
 (3208.146740374205,0.2586205746080144)
 (2862.699790961933,0.2579970472228027)
 (2536.992590650153,0.2573849247186972)
 (2231.024864610452,0.2567661405331476)
 (1944.796323171882,0.2561204179438084)
 (1678.306632048712,0.2554230975015809)
 (1431.555372206987,0.2546420706563035)
 (1204.54197920505,0.2537330511807946)
 (997.2656437636897,0.2526318005492201)
 (809.7251379171634,0.2512406380905853)
 (641.9184920994655,0.2494037769930519)
 (493.8423554801749,0.2468596391048613)
 (365.4906317300794,0.2431427466237238)
 (3.181890376683652,0.0196446983133436)
 (17.5851239973049,0.1070640421495571)
 (48.67036583717664,0.1754443314934395)
 (98.56660998376745,0.2101553481080583)
 (167.8981823997359,0.2277154219186365)
 (256.8513013390981,0.2373674276483327)


