# Created by Octave 3.6.2, Thu Apr 24 12:36:28 2014 CEST <matael@trillian>
# name: eigval_vect
# type: complex matrix
# rows: 30
# columns: 1
 (8311.209351468719,1.040982600891142)
 (7748.459298431399,1.00558645572126)
 (7205.547836793796,0.9896955507662861)
 (6682.406749713441,0.9797964317049086)
 (6179.01982763961,0.9727396503696064)
 (5695.380778958295,0.9673131543555287)
 (5231.48652466688,0.9629261475314401)
 (4787.335330878538,0.9592459798285652)
 (4362.926121160001,0.9560651877785388)
 (3958.258174738775,0.953243289800296)
 (3573.330976341312,0.9506777675466168)
 (3208.144133477248,0.9482879112159529)
 (2862.697326220262,0.9460047449262561)
 (2536.99027307804,0.9437638074880125)
 (2231.022704121203,0.9414989828682109)
 (1944.794335560491,0.9391360852046022)
 (1678.304840610975,0.9365849072589236)
 (1431.553810283719,0.9337279969958926)
 (1204.540694155141,0.930403346866302)
 (997.264703246324,0.926375923065885)
 (809.7246400525377,0.9212882448122918)
 (641.9185823783035,0.9145699770066267)
 (493.8432557911769,0.9052630123200841)
 (365.4926915846755,0.8916612532540529)
 (3.186646451379683,0.07170084831779754)
 (17.60267560936157,0.3918899152967141)
 (48.68644912477801,0.6431872580949082)
 (98.57719297869447,0.7707215601641849)
 (167.9046367694928,0.8351465426591054)
 (256.8550890348409,0.8705154658898713)


